Butterfly species name,Host family,Host genus
Amphipyra pyramidea,Rosaceae,Malus
Amphipyra pyramidea,Rosaceae,Rosa
Amphipyra pyramidea,Rosaceae,Sorbus
Amphipyra pyramidea,Fagaceae,Quercus
Amphipyra pyramidea,Ericaceae,Rhododendron
Helicoverpa zea,Malvaceae,Abelmoschus
Helicoverpa zea,Malvaceae,Abutilon
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Hibiscus
Helicoverpa zea,Malvaceae,Malachra
Helicoverpa zea,Malvaceae,Malva
Helicoverpa zea,Malvaceae,Sida
Helicoverpa zea,Asteraceae,Ageratum
Helicoverpa zea,Asteraceae,Carduus
Helicoverpa zea,Asteraceae,Carthamus
Helicoverpa zea,Asteraceae,Chrysanthemum
Helicoverpa zea,Asteraceae,Croptilon
Helicoverpa zea,Asteraceae,Dahlia
Helicoverpa zea,Asteraceae,Geraea
Helicoverpa zea,Asteraceae,Helianthus
Helicoverpa zea,Asteraceae,Lactuca
Helicoverpa zea,Asteraceae,Pentzia
Helicoverpa zea,Asteraceae,Solidago
Helicoverpa zea,Asteraceae,Xanthium
Helicoverpa zea,Asteraceae,Chrysothamnus
Helicoverpa zea,Asteraceae,Parthenium
Helicoverpa zea,Amaryllidaceae,Allium
Helicoverpa zea,Amaranthaceae,Amaranthus
Helicoverpa zea,Amaranthaceae,Beta
Helicoverpa zea,Amaranthaceae,Chenopodium
Helicoverpa zea,Amaranthaceae,Spinacia
Helicoverpa zea,Anacardiaceae,Anacardium
Helicoverpa zea,Plantaginaceae,Antirrhinum
Helicoverpa zea,Apiaceae,Apium
Helicoverpa zea,Fabaceae,Arachis
Helicoverpa zea,Fabaceae,Caesalpinia
Helicoverpa zea,Fabaceae,Cajanus
Helicoverpa zea,Fabaceae,Cicer
Helicoverpa zea,Fabaceae,Crotalaria
Helicoverpa zea,Fabaceae,Desmodium
Helicoverpa zea,Fabaceae,Glycine
Helicoverpa zea,Fabaceae,Indigofera
Helicoverpa zea,Fabaceae,Lablab
Helicoverpa zea,Fabaceae,Lathyrus
Helicoverpa zea,Fabaceae,Lespedeza
Helicoverpa zea,Fabaceae,Lupinus
Helicoverpa zea,Fabaceae,Medicago
Helicoverpa zea,Fabaceae,Melilotus
Helicoverpa zea,Fabaceae,Mucuna
Helicoverpa zea,Fabaceae,Phaseolus
Helicoverpa zea,Fabaceae,Pisum
Helicoverpa zea,Fabaceae,Trifolium
Helicoverpa zea,Fabaceae,Vicia
Helicoverpa zea,Fabaceae,Vigna
Helicoverpa zea,Asparagaceae,Asparagus
Helicoverpa zea,Solanaceae,Atropa
Helicoverpa zea,Solanaceae,Capsicum
Helicoverpa zea,Solanaceae,Datura
Helicoverpa zea,Solanaceae,Hyoscyamus
Helicoverpa zea,Solanaceae,Lycopersicon
Helicoverpa zea,Solanaceae,Nicotiana
Helicoverpa zea,Solanaceae,Physalis
Helicoverpa zea,Solanaceae,Solanum
Helicoverpa zea,Solanaceae,Withania
Helicoverpa zea,Poaceae,Avena
Helicoverpa zea,Poaceae,Brachiaria
Helicoverpa zea,Poaceae,Digitaria
Helicoverpa zea,Poaceae,Eleusine
Helicoverpa zea,Poaceae,Oryza
Helicoverpa zea,Poaceae,Panicum
Helicoverpa zea,Poaceae,Pennisetum
Helicoverpa zea,Poaceae,Saccharum
Helicoverpa zea,Poaceae,Secale
Helicoverpa zea,Poaceae,Setaria
Helicoverpa zea,Poaceae,Sorghum
Helicoverpa zea,Poaceae,Triticum
Helicoverpa zea,Poaceae,Zea
Helicoverpa zea,Brassicaceae,Brassica
Helicoverpa zea,Brassicaceae,Rorippa
Helicoverpa zea,Lamiaceae,Clinopodium
Helicoverpa zea,Lamiaceae,Mentha
Helicoverpa zea,Lamiaceae,Stachys
Helicoverpa zea,Lamiaceae,Calamintha
Helicoverpa zea,Cannaceae,Canna
Helicoverpa zea,Cannabaceae,Cannabis
Helicoverpa zea,Caricaceae,Carica
Helicoverpa zea,Cucurbitaceae,Citrullus
Helicoverpa zea,Cucurbitaceae,Cucumis
Helicoverpa zea,Cucurbitaceae,Cucurbita
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Cleomaceae,Cleome
Helicoverpa zea,Rubiaceae,Coffea
Helicoverpa zea,Caryophyllaceae,Dianthus
Helicoverpa zea,Salicaceae,Dovyalis
Helicoverpa zea,Geraniaceae,Erodium
Helicoverpa zea,Geraniaceae,Geranium
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Myrtaceae,Eucalyptus
Helicoverpa zea,Rosaceae,Fragaria
Helicoverpa zea,Rosaceae,Malus
Helicoverpa zea,Rosaceae,Prunus
Helicoverpa zea,Rosaceae,Pyrus
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Iridaceae,Gladiolus
Helicoverpa zea,Convolvulaceae,Ipomoea
Helicoverpa zea,Acanthaceae,Justicia
Helicoverpa zea,Proteaceae,Leucadendron
Helicoverpa zea,Linaceae,Linum
Helicoverpa zea,Scrophulariaceae,Nuttallanthus
Helicoverpa zea,Scrophulariaceae,Antirrhinum
Helicoverpa zea,Papaveraceae,Papaver
Helicoverpa zea,Lauraceae,Persea
Helicoverpa zea,Lauraceae,Sassafras
Helicoverpa zea,Polemoniaceae,Phlox
Helicoverpa zea,Polygonaceae,Polygonum
Helicoverpa zea,Resedaceae,Reseda
Helicoverpa zea,Euphorbiaceae,Ricinus
Helicoverpa zea,Vitaceae,Vitis
Helicoverpa zea,Alliaceae,Allium
Helicoverpa zea,Umbelliferae,Apium
Helicoverpa zea,Chenopodiaceae,Beta
Helicoverpa zea,Chenopodiaceae,Chenopodium
Helicoverpa zea,Chenopodiaceae,Spinacia
Helicoverpa zea,Capparaceae,Cleome
Helicoverpa zea,Flacourtiaceae,Dovyalis
Heliothis virescens,Malvaceae,Abelmoschus
Heliothis virescens,Malvaceae,Abutilon
Heliothis virescens,Malvaceae,Allowissadula
Heliothis virescens,Malvaceae,Bastardia
Heliothis virescens,Malvaceae,Gossypium
Heliothis virescens,Malvaceae,Hibiscus
Heliothis virescens,Asteraceae,Ageratum
Heliothis virescens,Asteraceae,Chrysothamnus
Heliothis virescens,Asteraceae,Croptilon
Heliothis virescens,Asteraceae,Geraea
Heliothis virescens,Asteraceae,Helianthus
Heliothis virescens,Asteraceae,Heterotheca
Heliothis virescens,Asteraceae,Lactuca
Heliothis virescens,Ranunculaceae,Aquilegia
Heliothis virescens,Fabaceae,Astragalus
Heliothis virescens,Fabaceae,Caesalpinia
Heliothis virescens,Fabaceae,Cajanus
Heliothis virescens,Fabaceae,Cicer
Heliothis virescens,Fabaceae,Desmodium
Heliothis virescens,Fabaceae,Glycine
Heliothis virescens,Fabaceae,Lathyrus
Heliothis virescens,Fabaceae,Lupinus
Heliothis virescens,Fabaceae,Medicago
Heliothis virescens,Fabaceae,Melilotus
Heliothis virescens,Fabaceae,Vigna
Heliothis virescens,Brassicaceae,Brassica
Heliothis virescens,Juglandaceae,Carya
Heliothis virescens,Poaceae,Cynodon
Heliothis virescens,Poaceae,Sorghum
Heliothis virescens,Solanaceae,Datura
Heliothis virescens,Solanaceae,Lycopersicon
Heliothis virescens,Solanaceae,Nicotiana
Heliothis virescens,Solanaceae,Petunia
Heliothis virescens,Solanaceae,Physalis
Heliothis virescens,Solanaceae,Solanum
Heliothis virescens,Geraniaceae,Erodium
Heliothis virescens,Geraniaceae,Geranium
Heliothis virescens,Geraniaceae,Pelargonium
Heliothis virescens,Myrtaceae,Eucalyptus
Heliothis virescens,Convolvulaceae,Ipomoea
Heliothis virescens,Scrophulariaceae,Linaria
Heliothis virescens,Scrophulariaceae,Nuttallanthus
Heliothis virescens,Linaceae,Linum
Heliothis virescens,Pedaliaceae,Martynia
Heliothis virescens,Pedaliaceae,Sesamum
Heliothis virescens,Lamiaceae,Pycnanthemum
Heliothis virescens,Melastomataceae,Rhexia
Heliothis virescens,Grossulariaceae,Ribes
Heliothis virescens,Rosaceae,Rosa
Heliothis virescens,Polygonaceae,Rumex
Mythimna separata,Poaceae,Oryza
Mythimna separata,Poaceae,Sorghum
Mythimna separata,Poaceae,Zea
Sesamia inferens,Poaceae,Andropogon
Sesamia inferens,Poaceae,Avena
Sesamia inferens,Poaceae,Coix
Sesamia inferens,Poaceae,Echinochloa
Sesamia inferens,Poaceae,Eleusine
Sesamia inferens,Poaceae,Eriochloa
Sesamia inferens,Poaceae,Hemarthria
Sesamia inferens,Poaceae,Hordeum
Sesamia inferens,Poaceae,Miscanthus
Sesamia inferens,Poaceae,Oryza
Sesamia inferens,Poaceae,Panicum
Sesamia inferens,Poaceae,Paspalum
Sesamia inferens,Poaceae,Pennisetum
Sesamia inferens,Poaceae,Phragmites
Sesamia inferens,Poaceae,Saccharum
Sesamia inferens,Poaceae,Setaria
Sesamia inferens,Poaceae,Sorghum
Sesamia inferens,Poaceae,Triticum
Sesamia inferens,Poaceae,Zea
Sesamia inferens,Poaceae,Zizania
Sesamia inferens,Cyperaceae,Bolboschoenus
Sesamia inferens,Cyperaceae,Cyperus
Sesamia inferens,Cyperaceae,Scirpus
Sesamia inferens,Ebenaceae,Diospyros
Spodoptera exigua,Malvaceae,Abelmoschus
Spodoptera exigua,Malvaceae,Alcea
Spodoptera exigua,Malvaceae,Corchorus
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Hibiscus
Spodoptera exigua,Malvaceae,Malva
Spodoptera exigua,Araucariaceae,Agathis
Spodoptera exigua,Amaryllidaceae,Allium
Spodoptera exigua,Amaranthaceae,Amaranthus
Spodoptera exigua,Amaranthaceae,Atriplex
Spodoptera exigua,Amaranthaceae,Beta
Spodoptera exigua,Amaranthaceae,Chenopodium
Spodoptera exigua,Amaranthaceae,Salsola
Spodoptera exigua,Amaranthaceae,Spinacia
Spodoptera exigua,Fabaceae,Arachis
Spodoptera exigua,Fabaceae,Astragalus
Spodoptera exigua,Fabaceae,Crotalaria
Spodoptera exigua,Fabaceae,Dalbergia
Spodoptera exigua,Fabaceae,Glycine
Spodoptera exigua,Fabaceae,Indigofera
Spodoptera exigua,Fabaceae,Lathyrus
Spodoptera exigua,Fabaceae,Lens
Spodoptera exigua,Fabaceae,Lupinus
Spodoptera exigua,Fabaceae,Medicago
Spodoptera exigua,Fabaceae,Melilotus
Spodoptera exigua,Fabaceae,Phaseolus
Spodoptera exigua,Fabaceae,Pisum
Spodoptera exigua,Fabaceae,Sesbania
Spodoptera exigua,Fabaceae,Trifolium
Spodoptera exigua,Fabaceae,Vicia
Spodoptera exigua,Fabaceae,Vigna
Spodoptera exigua,Asparagaceae,Asparagus
Spodoptera exigua,Asteraceae,Aster
Spodoptera exigua,Asteraceae,Calendula
Spodoptera exigua,Asteraceae,Carthamus
Spodoptera exigua,Asteraceae,Geraea
Spodoptera exigua,Asteraceae,Helianthus
Spodoptera exigua,Asteraceae,Lactuca
Spodoptera exigua,Asteraceae,Sonchus
Spodoptera exigua,Asteraceae,Taraxacum
Spodoptera exigua,Poaceae,Avena
Spodoptera exigua,Poaceae,Eleusine
Spodoptera exigua,Poaceae,Oryza
Spodoptera exigua,Poaceae,Saccharum
Spodoptera exigua,Poaceae,Sorghum
Spodoptera exigua,Poaceae,Zea
Spodoptera exigua,Poaceae,Zoysia
Spodoptera exigua,Nyctaginaceae,Boerhavia
Spodoptera exigua,Brassicaceae,Brassica
Spodoptera exigua,Brassicaceae,Cardamine
Spodoptera exigua,Brassicaceae,Eruca
Spodoptera exigua,Brassicaceae,Raphanus
Spodoptera exigua,Solanaceae,Capsicum
Spodoptera exigua,Solanaceae,Datura
Spodoptera exigua,Solanaceae,Lycopersicon
Spodoptera exigua,Solanaceae,Nicotiana
Spodoptera exigua,Solanaceae,Solanum
Spodoptera exigua,Cucurbitaceae,Citrullus
Spodoptera exigua,Cucurbitaceae,Cucurbita
Spodoptera exigua,Cucurbitaceae,Trichosanthes
Spodoptera exigua,Cucurbitaceae,Cucumis
Spodoptera exigua,Cleomaceae,Cleome
Spodoptera exigua,Rubiaceae,Coffea
Spodoptera exigua,Apiaceae,Coriandrum
Spodoptera exigua,Apiaceae,Daucus
Spodoptera exigua,Lamiaceae,Elsholtzia
Spodoptera exigua,Gisekiaceae,Gisekia
Spodoptera exigua,Iridaceae,Gladiolus
Spodoptera exigua,Caryophyllaceae,Gypsophila
Spodoptera exigua,Convolvulaceae,Ipomoea
Spodoptera exigua,Linaceae,Linum
Spodoptera exigua,Rosaceae,Malus
Spodoptera exigua,Piperaceae,Piper
Spodoptera exigua,Plantaginaceae,Plantago
Spodoptera exigua,Polygonaceae,Polygonum
Spodoptera exigua,Portulacaceae,Portulaca
Spodoptera exigua,Fagaceae,Quercus
Spodoptera exigua,Fagaceae,Fagus
Spodoptera exigua,Euphorbiaceae,Ricinus
Spodoptera exigua,Pedaliaceae,Sesamum
Spodoptera exigua,Aizoaceae,Tetragonia
Spodoptera exigua,Scrophulariaceae,Verbascum
Spodoptera exigua,Vitaceae,Vitis
Spodoptera exigua,Alliaceae,Allium
Spodoptera exigua,Chenopodiaceae,Atriplex
Spodoptera exigua,Chenopodiaceae,Beta
